script_name,test_id,test_type,tquery,fixed_query,duration,final_score,similarity
polling_etl_m03,4,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 ) or (  c.choiceposition <2  and  q.maxresponses = -1)""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (q.questioncode >8 ) or (  q.maxresponses = -1)""",0,0,0.8
polling_etl_m03,5,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 ) or (  c.choiceposition <2  and  q.maxresponses = -1)""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-30') or (c.active = 't' and q.questioncode >8 ) or (  c.choiceposition <3  and  q.maxresponses = -1)""",1,0,0.833333333
polling_etl_s02,0,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or questionposition = 0""","""select id,surveyid from questions where (required = 'f' and questioncode >'4') or questionposition = 0""",8,0,0.833333333
polling_etl_m04,0,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1)""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >80 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1)""",3,0,0.928571429
polling_etl_m04,1,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1)""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <=2  and  q.maxresponses = -1)""",0,0,0.928571429
polling_etl_m04,2,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1)""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1 and c.externalsystemid >50)""",0,0,0.933333333
polling_etl_m04,3,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1)""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (q.required = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1)""",0,0,0.857142857
polling_etl_m04,4,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1)""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8) or (  c.choiceposition <2  and  q.maxresponses = -1)""",0,0,0.923076923
polling_etl_m04,5,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >75 and q.etl_time > '2016-12-28') or (c.active = 't' and q.questioncode >8 and c.etl_time > '2017-02-01') or (  c.choiceposition <2  and  q.maxresponses = -1)""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where ( q.externalsystemid >80 and q.etl_time > '2016-12-30') or (c.active = 't' and q.questioncode >8 ) or (  c.choiceposition <2  and  q.maxresponses = -1)""",2,0,0.769230769
polling_etl_m05,0,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <=3 or q.imageid < 100 ""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-08' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <=3 or q.imageid < 100 """,5,0,0.916666667
polling_etl_m05,1,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <=3 or q.imageid < 100 ""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <3 or q.imageid < 100 """,0,0,0.916666667
polling_etl_m05,2,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <=3 or q.imageid < 100 ""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-10' or q.questioncode >8 or (c.etl_time < '2017-02-01' and q.required='f') or q.surveyid <=3 or q.imageid < 100 """,0,0,0.923076923
polling_etl_m05,3,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <=3 or q.imageid < 100 ""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where c.imageid <70 or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <=3 or q.imageid < 100 """,0,0,0.833333333
polling_etl_m05,4,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <=3 or q.imageid < 100 ""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70 or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.imageid < 100 """,0,0,0.727272727
polling_etl_m05,5,w    ,"""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-10' or q.questioncode >8 or c.etl_time < '2017-02-01' or q.surveyid <=3 or q.imageid < 100 ""","""select q.surveyid,c.questionid,c.id from questions q join choices c on q.id = c.questionid where q.externalsystemid <70  or q.etl_time <'2016-12-08' or q.questioncode >8 or c.etl_time < '2017-02-01'or q.imageid < 100 """,4,826,0.636363636
polling_etl_s01,0,w    ,"""select id,surveyid from questions where required = 't' and questioncode >'4' and questionposition = 0""","""select id,surveyid from questions where required = 'f' and questioncode >'4' and questionposition = 0""",1,0,0.833333333
polling_etl_s01,1,w    ,"""select id,surveyid from questions where required = 't' and questioncode >'4' and questionposition = 0""","""select id,surveyid from questions where required = 't' and questioncode <'4' and questionposition = 0""",1,0,0.833333333
polling_etl_s01,2,w    ,"""select id,surveyid from questions where required = 't' and questioncode >'4' and questionposition = 0""","""select id,surveyid from questions where required = 't' and questioncode >'4' and questionposition = 0 and externalsystemid >'70'""",0,0,0.857142857
polling_etl_s02,1,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or questionposition = 0""","""select id,surveyid from questions where (required = 't' and questioncode <'4') or questionposition = 0""",0,0,0.833333333
polling_etl_s02,2,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or questionposition = 0""","""select id,surveyid from questions where (required = 't' and questioncode >'4') or (questionposition = 0 and maxresponses = -1)""",0,0,0.857142857
polling_etl_s02,3,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or questionposition = 0""","""select id,surveyid from questions where (required = 't' and externalsystemid >'4') or questionposition = 0""",5,0,0.666666667
polling_etl_s02,4,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or questionposition = 0""","""select id,surveyid from questions where required = 't' and questioncode >'4'""",0,0,0.8
polling_etl_s02,5,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or questionposition = 0""","""select id,surveyid from questions where (required = 'f' and questioncode >'4') or questionposition = 1""",9,0,0.666666667
polling_etl_s03,0,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or (questionposition = 0 and maxresponses = 1)""","""select id,surveyid from questions where (required = 't' and questioncode >'3') or (questionposition = 0 and maxresponses = 1)""",0,0,0.875
polling_etl_s03,1,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or (questionposition = 0 and maxresponses = 1)""","""select id,surveyid from questions where (required = 't' and questioncode >='4') or (questionposition = 0 and maxresponses = 1)""",0,0,0.875
polling_etl_s03,2,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or (questionposition = 0 and maxresponses = 1)""","""select id,surveyid from questions where (required = 't' and questioncode >'4' and surveyid>10) or (questionposition = 0 and maxresponses = 1)""",0,0,0.888888889
polling_etl_s03,3,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or (questionposition = 0 and maxresponses = 1)""","""select id,surveyid from questions where (required = 't' and questioncode >'4') or (questionposition = 0 and minresponses = 1)""",0,0,0.75
polling_etl_s03,4,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or (questionposition = 0 and maxresponses = 1)""","""select id,surveyid from questions where (questioncode >'4') or (questionposition = 0)""",0,0,0.666666667
polling_etl_s03,5,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'4') or (questionposition = 0 and maxresponses = 1)""","""select id,surveyid from questions where (required = 't' and questioncode >'4') and (questionposition = 0 and maxresponses = 1)""",33,1169,0.625
polling_etl_s04,0,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or externalsystemid <70""","""select id,surveyid from questions where (required = 't' and questioncode >'8') or  questionposition = 1 or externalsystemid <70""",1,0,0.875
polling_etl_s04,1,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or externalsystemid <70""","""select id,surveyid from questions where (required = 't' and questioncode >='7') or  questionposition = 1 or externalsystemid <70""",0,0,0.875
polling_etl_s04,2,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or externalsystemid <70""","""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid <70 and etl_time >'2016-12-10')""",0,0,0.888888889
polling_etl_s04,3,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or externalsystemid <70""","""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or imageid <70""",2,10766,0.75
polling_etl_s04,4,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or externalsystemid <70""","""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 """,0,0,0.857142857
polling_etl_s04,5,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or externalsystemid <70""","""select id,surveyid from questions where (required = 't' and questioncode >'8') or  questionposition = 1 or externalsystemid <70""",0,0,0.875
polling_etl_s05,0,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >75 and etl_time > '2016-12-14')""","""select id,surveyid from questions where (required = 'f' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >75 and etl_time > '2016-12-14')""",1,0,0.9
polling_etl_s05,1,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >75 and etl_time > '2016-12-14')""","""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >85 and etl_time > '2016-12-14')""",0,0,0.9
polling_etl_s05,2,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >75 and etl_time > '2016-12-14')""","""select id,surveyid from questions where (required = 't' and questioncode >'7') or  ( questionposition = 1 and questioncode >'7')or ( externalsystemid >75 and etl_time > '2016-12-14')""",0,0,0.909090909
polling_etl_s05,3,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >75 and etl_time > '2016-12-14')""","""select id,surveyid from questions where (required = 't' and questioncode >'7') or  surveyid = 1 or ( externalsystemid >75 and etl_time > '2016-12-14')""",0,0,0.8
polling_etl_s05,4,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >75 and etl_time > '2016-12-14')""","""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >75 )""",0,0,0.888888889
polling_etl_s05,5,w    ,"""select id,surveyid from questions where (required = 't' and questioncode >'7') or  questionposition = 1 or ( externalsystemid >75 and etl_time > '2016-12-14')""","""select id,surveyid from questions where (required = 'f' and questioncode >'7') or  questionposition = 2 or ( externalsystemid >75 and etl_time > '2016-12-28')""",92,6513,0.7
,,,,,,,simple avg
,,,,,,,
,,,,,,,moderate avg
