script_name,test_id,test_type,tquery,fixed_query,duration,final_score,similarity
data_collector_wm1,3,w    ,"""select stat_id from index_stats where instance_id =132 or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 or stat_id = 1504532 ""","""select stat_id from index_stats where instance_id =132 or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 or idx_tup_fetch = 1504532 """,340,1421994,0.8
data_collector_wm1,4,w    ,"""select stat_id from index_stats where instance_id =132 or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 or stat_id = 1504532 ""","""select stat_id from index_stats where instance_id =132 or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 """,15,0,0.888888889
data_collector_wc5,0,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >0 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""",161,0,0.95
data_collector_wc5,1,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >=1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""",15,0,0.95
data_collector_wc5,2,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public' and s.stat_id >  50000""",80,0,0.952380952
data_collector_wc5,3,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and i.application_id >1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""",84,0,0.9
data_collector_wc5,4,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >1 and i.is_running = 't' and s.idx_scan =0 and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""",26,0,0.947368421
data_collector_wc5,5,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >1 and i.is_running = 't' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  s.instance_id >132  and s.size_mb >=1 and i.is_running = 't' and s.idx_scan =0 and i.environment = 'production' and s.bloat_ratio  >0  and i.version <> 'unknown' and s.idx_blks_hit_ratio>0 and s.schemaname ='public'""",72,0,0.894736842
data_collector_ws1,0,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000  and bloat_ratio >1""","""select stat_id from index_stats where instance_id =131 and size_mb >1100  and bloat_ratio >1""",71,0,0.833333333
data_collector_ws1,1,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000  and bloat_ratio >1""","""select stat_id from index_stats where instance_id =131 and size_mb >1000  and bloat_ratio >=1""",13,0,0.833333333
data_collector_ws1,2,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000  and bloat_ratio >1""","""select stat_id from index_stats where instance_id =131 and size_mb >1000  and bloat_ratio >1 and idx_tup_read =0""",22,0,0.857142857
data_collector_ws1,3,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000  and bloat_ratio >1""","""select stat_id from index_stats where  instance_id =131 and size_mb >1000  and idx_scan >1""",33,0,0.666666667
data_collector_ws1,4,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000  and bloat_ratio >1""","""select stat_id from index_stats where  instance_id =131 and size_mb >1000""",14,0,0.8
data_collector_ws1,5,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000  and bloat_ratio >1""","""select stat_id from index_stats where  instance_id =131 and size_mb >1100  and idx_scan >1""",26,0,0.5
data_collector_wc4,0,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >11000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""",376,0,0.95
data_collector_wc4,1,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname not like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""",34,0,0.95
data_collector_wc4,2,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS' and i.ip_address is not null) or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""",82,0,0.952380952
data_collector_wc4,3,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.idxname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""",85,0,0.9
data_collector_wc4,4,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  )""",26,0,0.947368421
data_collector_wc4,5,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >10000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0  and i.version <> 'unknown')""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.size_mb >11000000 and i.is_running = 'f') or ( s.dbname = 'obp' and s.idx_scan =0 and i.instance_name = 'SQLEXPRESS') or (i.environment = 'production' and s.bloat_ratio  <0 )""",73,0,0.894736842
